source_path,file_type,size,sha256,purpose,related_module,destination_path,action,reason,test_status
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/区域内clip示意图.png,image-media,13580,3ec79c916938d895952adddf29ff35305e31ff528542e6cf4380c30c98b867b7,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/区域内clip示意图.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/区域外clip示意图.png,image-media,13161,cf0b5765e103e8df58a8e92b76ce255f172744f507495c4c92e37d43738b6ca3,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/区域外clip示意图.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/对前景位图进行colorkey运算的搬移操作示意图.png,image-media,7716,c1e27037298006a9ad293651e7deadbcae0aa9c0bfb1e15a97d1cc02fb4d18bd,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/对前景位图进行colorkey运算的搬移操作示意图.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/对背景位图进行colorkey运算的搬移操作示意图.png,image-media,8184,4b96032ae780fa28d858f17e7bc8795b1f365e0efdd7085d13f6a5f7d58163c3,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/对背景位图进行colorkey运算的搬移操作示意图.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/智能角框属性.png,image-media,11021,db2c0ec9a3110cd499475366ccb7e7e5762502eddb48167d97856920cba691c5,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/智能角框属性.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/调用TDE刷新两个屏幕surface函数的实现过程.png,image-media,35558,53da81e57449ab4bf517fd0e7d6aca7311c5ee4777342fa33f713d9687f2425f,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/调用TDE刷新两个屏幕surface函数的实现过程.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/软件实现的流程图（主流程）.png,image-media,47031,57e684a30c584381667a2532493ba5b245046c9f34986a02b3dea63bf46ac696,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/TDE API参考/figures/软件实现的流程图（主流程）.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-caution.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-danger.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-note.gif,image-media,2052,731575f11a4f2c83df9075d3684ad4d4bcf0bd75f2ebe1600dc4dca6253a642c,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-note.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-note.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-notice.gif,image-media,2178,77f0d6557024cbe288666bfd6dbd5372d305694858825b1be78c5ce455d9fda3,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-notice.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-notice.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-tip.gif,image-media,1305,4087e687c9306fbee226a3462a3b203e1123c490a629f41a18a89071a0631868,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-tip.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-tip.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/TDE API参考/public_sys-resources/icon-warning.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/ToolPlatform工具平台使用指南.md,documentation,16293,1d6055ed31840015676aff143595d05f27946fddc414edf344b97bb8a1f2c2e7,third-party repository mirror documentation,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/ToolPlatform工具平台使用指南.md,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/SS928V100可用工具.png,image-media,28333,22c0fcf33abf144e62a8a2a9fdc3512ac9213a6f170b42ba2de84fa1f7c66140,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/SS928V100可用工具.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/切换到SS928V100.png,image-media,15407,cb07f7583e0a748bd36d62056d2edea326d518c99ca32ba596821e55e0d5c909,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/切换到SS928V100.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/工具启动画面.png,image-media,3423,c2fd2b3449164847d873fc87a55629671e28ebeab7c24fee42313f698b4cbbe7,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/工具启动画面.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/工具首页.png,image-media,47264,512e18b26dea37af3f4cd63c688bd13397443f16797e464de13bbb961113532a,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/工具首页.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/已安装透视图.png,image-media,5630,5e31a12f7de7c329cbb94726d2270d318662e99dfe3d410dd46644e3692999b0,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/已安装透视图.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/方案切换菜单.png,image-media,15407,cb07f7583e0a748bd36d62056d2edea326d518c99ca32ba596821e55e0d5c909,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/切换到SS928V100.png,DEDUPLICATE,byte-identical to 在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/切换到SS928V100.png; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/程序中文界面.png,image-media,26268,91e8942eadc9fe03a7cc329c20c1896bc2c5675caf151eb827dabf1ad4b488cf,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/程序中文界面.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/程序英文界面.png,image-media,26272,0bc3a4f632ec754798a05ab04229886fde2f8beda9b1fcda978a2f853ddbed6f,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/程序英文界面.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/语言切换菜单.png,image-media,13165,5d5d187fd29b590fdcdaef2b50a98481cc93400dbfa92b5948551a7a1d4c9e1f,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/语言切换菜单.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/路径异常提示.png,image-media,11481,f82da04c852ab5fdfdb196c398c14dae8aff556c36adf99272d03c65eb07e674,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/figures/路径异常提示.png,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-caution.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-danger.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-note.gif,image-media,2052,731575f11a4f2c83df9075d3684ad4d4bcf0bd75f2ebe1600dc4dca6253a642c,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-note.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-note.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-notice.gif,image-media,2178,77f0d6557024cbe288666bfd6dbd5372d305694858825b1be78c5ce455d9fda3,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-notice.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-notice.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-tip.gif,image-media,1305,4087e687c9306fbee226a3462a3b203e1123c490a629f41a18a89071a0631868,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-tip.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-tip.gif; retain only the canonical target landing,not_applicable
在线仓库/pegasus-master/docs/zh-CN/ToolPlatform工具平台使用指南/public_sys-resources/icon-warning.gif,image-media,2251,af852c8ae5247ef7d978be02127863c2f03fb10326b0f2475be30c4a0b34f269,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif,DEDUPLICATE,byte-identical to 在线仓库/hispark_ai-master/docs/zh-CN/software/HiSpark.AI API Development Guide/public_sys-resources/icon-caution.gif; retain only the canonical target landing,not_applicable
